13:36:42 | INFO     | unificador | 📁 Log salvo em: C:\Projetos\Projeto EGS\EGS_Suite\apps\logs\unificador_20251205_133642.log
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101433087-2_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10150263-2_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101502632IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101502632
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 10150263-2_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 10150263-2_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 10150263-2_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1015297-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10152975IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10152975
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 1015297-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 1015297-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 1015297-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101548741-6_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1015487416IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1015487416
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101548741-6_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101548741-6_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101548741-6_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10156956-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101569565IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101569565
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 10156956-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 10156956-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 10156956-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10162736-3_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101627363IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101627363
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 10162736-3_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 10162736-3_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 10162736-3_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101672452-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016724528IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016724528
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101672452-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101672452-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101672452-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101674177-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016741779IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016741779
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101674177-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101674177-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101674177-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101695011-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016950115IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016950115
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101695011-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101695011-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101695011-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101698130-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1016981300IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1016981300
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101698130-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101698130-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101698130-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1018015-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10180158IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10180158
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 1018015-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 1018015-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 1018015-8_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10191945-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '101919455IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 101919455
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 10191945-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 10191945-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 10191945-5_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '101939035-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1019390350IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1019390350
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 101939035-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 101939035-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 101939035-0_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10202838-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '102028389IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:43 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 102028389
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Extraindo valor de: 10202838-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tamanho do texto: 0 chars
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Todos os valores R$ encontrados: []
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'Total a pagar'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'Total a pagar' não encontrado
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Tentando padrão 'valor isolado R$'...
13:36:43 | DEBUG    | unificador | [VALOR_FATURA] Padrão 'valor isolado' não encontrado
13:36:43 | WARNING  | unificador | [VALOR_FATURA] ✗ Nenhum valor encontrado em 10202838-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:43 | INFO     | unificador | [ANÁLISE_VALORES] 10202838-9_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf (fatura):
13:36:43 | INFO     | unificador |   - Valores R$: []
13:36:43 | INFO     | unificador |   - Números formatados: []
13:36:43 | INFO     | unificador |   - Tem 'Total a pagar': False
13:36:43 | INFO     | unificador |   - Tem 'Valor do Documento': False
13:36:43 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10218777-1_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
